StopId,Name,Latitude,Longitude,ScheduledTime
55601,Golf Links Rd & Scotia Av,37.7542156,-122.1271124,NA
56292,Golf Links Rd & Scotia Av,37.7541026,-122.1273624,NA
58995,Grand Av & Elwood Av,37.8135569,-122.2468493,NA
56446,Grand Av & Euclid Av,37.8087132,-122.2514283,NA
51099,Grand Av & Harrison St,37.8107445,-122.2629615,NA
58085,Grand Av & Harrison St,37.8109952,-122.2620901,NA
53885,Grand Av & Jean St,37.8185988,-122.2449409,NA
55808,Grand Av & Lake Park Av,37.8112167,-122.2479074,NA
54774,Grand Av & MacArthur Blvd,37.8102879,-122.2489225,NA
58158,Grand Av & Mandana Blvd,37.8139494,-122.2462766,NA
58819,Grand Av & Park View Ter,37.8098232,-122.2592202,NA
58185,Grand Av & Bellevue Av,37.8098562,-122.2596911,NA
55144,Grand Av & Perkins St,37.8088729,-122.2563861,NA
55542,Grand Av & Perkins St,37.8090689,-122.2559637,NA
57077,Grand Av & Santa Clara Av,37.8116438,-122.2480108,NA
56442,Grand Av & Staten Av,37.8086864,-122.2540731,NA
51351,Grand Av & Staten Av,37.8088757,-122.2536126,NA
52899,Grand Av & Webster St,37.811111,-122.265079,NA
50688,Grand Av & Weldon Av,37.816242,-122.2453994,NA
55818,Grand Av & Weldon Av,37.8164164,-122.2456408,NA
55612,Grand Av & Wildwood Av,37.8186433,-122.2446286,NA
53477,Harrison St & 29th St,37.8159386,-122.258797,NA
58829,Harrison St & Bay Pl,37.8124688,-122.2615249,NA
58821,Harrison St & Frisbie St,37.8175151,-122.2571238,NA
55418,Harrison St & Grand Av,37.8111998,-122.2620975,NA
51688,Harrison St & Hamilton Pl,37.8148811,-122.2595723,NA
59226,Harrison St & Hamilton Pl (West Lake Middle Sch.),37.8147126,-122.259503,NA
55250,Harrison St & Moss Av,37.8206206,-122.2531142,NA
54600,Harrison St & Pearl St,37.8183583,-122.2557737,NA
55350,Harrison St & W MacArthur Blvd,37.8200518,-122.2539044,NA
56781,Harrison St & West Lake Middle School,37.8140595,-122.2605612,NA
51750,Hassler Way & Oakport St,37.7478833,-122.2043332,NA
58834,Hassler Way & Oakport St,37.7476819,-122.2044589,NA
58786,Hegenberger Lp & Hegenberger Rd,37.7368745,-122.1957556,NA
55025,Hegenberger Lp & Hegenberger Rd,37.73685,-122.1963609,NA
59336,675 Hegenberger Rd,37.7483687,-122.1964879,NA
54335,Hegenberger Rd & Airport Dr,37.730172,-122.1997244,NA
52855,Hegenberger Rd & Baldwin St,37.7474172,-122.195885,NA
51443,Hegenberger Rd & Baldwin St,37.7472644,-122.1963181,NA
53899,Hegenberger Rd & Collins Dr,37.7458187,-122.1962949,NA
55035,Hegenberger Rd & Doolittle Dr,37.7275864,-122.2011751,NA
56782,Hegenberger Rd & Edes Av,37.7450728,-122.1958492,NA
58556,Hegenberger Rd & Edgewater Dr,37.736543,-122.197121,NA
59945,Hegenberger Rd & Hegenberger Lp (South Jctn),37.7340141,-122.1978071,NA
59333,Hegenberger Rd & Hegenberger Lp (N Jctn),37.7361569,-122.1968497,NA
52166,Hegenberger Rd & Hegenberger Pl,37.7319401,-122.1987609,NA
50117,Hegenberger Rd & Doolittle Dr,37.727774,-122.2014401,NA
58832,Hegenberger Rd & Leet Dr,37.7331968,-122.1985582,NA
55428,Hegenberger Rd & Pardee Dr,37.7294935,-122.2004916,NA
53833,High St & Brookdale Av,37.7824058,-122.2044306,NA
54475,High St & Brookdale Av,37.7824266,-122.2041969,NA
55468,High St & Carrington St,37.7769551,-122.2096185,NA
51127,High St & Carrington St,37.7766979,-122.2096233,NA
55828,High St & Congress Av,37.7803846,-122.2061794,NA
54485,High St & Culver St,37.7851354,-122.1992984,NA
52088,High St & Culver St,37.7849873,-122.1992202,NA
51234,High St & International Blvd,37.7725375,-122.2145103,NA
56756,High St & Fleming Av,37.7836366,-122.2018562,NA
58898,High St & Fleming Av,37.7837728,-122.201934,NA
54557,High St & MacArthur Blvd,37.7871415,-122.1954173,NA
58994,High St & Porter St/MacArthur Blvd,37.786183,-122.1969064,NA
53537,High St & Porter St,37.7862026,-122.1972106,NA
55481,High St & San Carlos Av (San Carlos Walk),37.7785488,-122.2081189,NA
52443,High St & San Carlos Av,37.7782855,-122.2081193,NA
53354,High St & Santa Rita St,37.7799135,-122.2068098,NA
50114,Hillmont Dr & Altamont Av,37.7750541,-122.1698846,NA
59443,Hillmont Dr & Archmont Pl,37.7783494,-122.1725746,NA
56909,Hillmont Dr & Archmont Pl,37.7783197,-122.1727652,NA
58831,Hillmont Dr & Edgemoor Pl,37.7755885,-122.1705751,NA
58836,Hillmont Dr & Edgemoor Pl,37.7756809,-122.170525,NA
55482,Hillmont Dr & Gardenia Pl,37.7769929,-122.171273,NA
52720,Hillmont Dr & Gardenia Pl,37.7770912,-122.1714836,NA
53870,Hillmont Dr & Overdale Av,37.7791996,-122.1745696,NA
56915,Hillmont Dr & Overdale Av,37.7791346,-122.1749701,NA
55623,Hillmont Dr & Seminary Av,37.7798699,-122.1766229,NA
58839,Hillmont Dr & Sunkist Dr,37.7745459,-122.1697488,NA
59919,Hollis St & 34th St,37.8259833,-122.2842493,NA
56925,I-80 Fwy & Toll Plaza (East Bound),37.823222,-122.31535,NA
56926,Jackson St & 3rd St,37.7942592,-122.2700793,NA
56929,Joaquin Miller Rd & Butters Dr,37.8097262,-122.1918143,NA
56935,Joaquin Miller Rd & Crane Way (West Jctn),37.8095826,-122.1895922,NA
56936,Joaquin Miller Rd & Crane Way,37.8098048,-122.1896301,NA
56939,Joaquin Miller Rd & Crockett Pl,37.8081852,-122.1808417,NA
56951,Joaquin Miller Rd & Crockett Pl,37.8086251,-122.1808875,NA
56952,Joaquin Miller Rd & Hedge Ln,37.8106711,-122.1948254,NA
59661,Joaquin Miller Rd & Mountain Blvd,37.8108404,-122.1965356,NA
56953,Joaquin Miller Rd & Robinson Dr,37.8095105,-122.1835433,NA
56961,Joaquin Miller Rd & Sanborn Dr (West Jctn),37.8105182,-122.1930424,NA
56962,Joaquin Miller Rd & Sanborn Dr (East Jctn),37.8096369,-122.1830117,NA
56963,Joaquin Miller Rd & Skyline Blvd,37.8050739,-122.1794792,NA
57076,Joaquin Miller Rd & Skyline Blvd,37.80544,-122.1792975,NA
54367,Keith Av & Mc Millan Av,37.8451814,-122.248886,NA
54443,Lake Park Av & Grand Av,37.8113956,-122.247693,NA
59902,Lake Park Av & Wesley Way,37.8095121,-122.244203,NA
59019,4072 Lakeshore Av (Portsmouth Wk),37.8160062,-122.2350852,NA
59125,Lakeshore Av & Boden Way,37.8074189,-122.2494604,NA
59488,Lakeshore Av & Boden Way,37.8073255,-122.2497335,NA
53750,Lakeshore Av & Brooklyn Av,37.805025,-122.2505141,NA
55758,Lakeshore Av & Brooklyn Av,37.8049677,-122.2507631,NA
51227,Lakeshore Av & E 18th St,37.8007308,-122.2545037,NA
52727,Lakeshore Av & E 18th St,37.8002752,-122.2544202,NA
51124,Lakeshore Av & Hanover Av,37.8027138,-122.2537118,NA
51353,Lakeshore Av & Hanover Av,37.8023712,-122.2542531,NA
54900,Lakeshore Av & MacArthur Blvd,37.8092622,-122.2475112,NA
54405,Lakeshore Av & Mandana Blvd,37.811737,-122.2418657,NA
56557,Lakeshore Av & Mandana Blvd,37.8117096,-122.2422004,NA
59160,Lakeshore Av & Park Ln,37.815907,-122.2328363,NA
56001,Lakeshore Av & Prince St,37.8128786,-122.2410485,NA
59235,Lakeshore Av & Rosal Av,37.8139276,-122.2392558,NA
55483,Lakeshore Av & Rosal Av,37.8137326,-122.2398803,NA
59239,Lakeshore Av & Santa Ray Av,37.8126241,-122.2410156,NA
59260,Lakeshore Av & Wala Vista Av,37.8148537,-122.2382078,NA
57343,Lakeshore Av & Wala Vista Av,37.814525,-122.2321053,NA
59906,4500 Lincoln Av,37.80946,-122.2021618,NA
57645,4500 Lincoln Av,37.8093984,-122.2025056,NA
54471,Lincoln Av & Burlington St,37.8065353,-122.2070779,NA
58457,Lincoln Av & Greek Church,37.8103209,-122.2005011,NA
58470,Lincoln Av & Greek Church,37.8104839,-122.2006909,NA
55992,Lincoln Av & Head Royce School,37.8080952,-122.2048599,NA
58687,Lincoln Av & Head Royce School,37.808199,-122.2043567,NA
51224,Lincoln Av & Hearst Av,37.8027448,-122.2110351,NA
52688,Lincoln Av & Hearst Av,37.8029366,-122.2109995,NA
57680,Lincoln Av & Maiden Ln,37.8100971,-122.1984971,NA
53341,Lincoln Av & Monterey Blvd,37.8102844,-122.1983539,NA
58258,Lincoln Av & Tiffin Rd,37.8065005,-122.2073596,NA
56702,Linda Av & Glen Av,37.8263576,-122.2497536,NA
59597,Linda Av & Piedmont Av,37.8272311,-122.2509989,NA
56112,Linda Av & Rose Av,37.8251827,-122.2480817,NA
50457,Link St & 105th Av,37.7419616,-122.1584065,NA
58863,345 MacArthur Blvd,37.8132023,-122.2511779,NA
53399,8658 MacArthur Blvd,37.758009,-122.1621293,NA
56511,MacArthur Blvd & 13th Av (Edna Brewer Middle Sch.),37.8022966,-122.231741,NA
56222,MacArthur Blvd & 35th Av,37.7936576,-122.2004356,NA
54445,MacArthur Blvd & 35th Av,37.7938501,-122.2008509,NA
56785,MacArthur Blvd & 38th Av,37.7908374,-122.198091,NA
55300,MacArthur Blvd & 39th Av,37.789578,-122.196721,NA
53135,MacArthur Blvd & 61st Av,37.7755567,-122.1824909,NA
55272,MacArthur Blvd & 62nd Av,37.7748336,-122.180944,NA
50155,MacArthur Blvd & 64th Av,37.7739046,-122.1796006,NA
53253,MacArthur Blvd & 64th Av,37.7736917,-122.1795115,NA
58869,MacArthur Blvd & 66th Av,37.7726325,-122.1781279,NA
55838,MacArthur Blvd & 66th Av,37.7727704,-122.1780951,NA
56995,68th Av & MacArthur Blvd,37.7711098,-122.1764027,NA
56719,MacArthur Blvd & 68th Av,37.7711993,-122.1765391,NA
52772,MacArthur Blvd & 76th Av,37.7675309,-122.1695873,NA
54415,MacArthur Blvd & 77th Av,37.7671533,-122.1694154,NA
53554,MacArthur Blvd & 82nd Av,37.7624946,-122.1648502,NA
55633,MacArthur Blvd & 82nd Av,37.7626835,-122.1646691,NA
58488,MacArthur Blvd & 84th Av,37.7613403,-122.1638596,NA
56366,MacArthur Blvd & 94th Av,37.7528247,-122.1602562,NA
54005,MacArthur Blvd & 94th Av,37.7530078,-122.160506,NA
53435,MacArthur Blvd & 96th Av,37.7513578,-122.1599263,NA
55857,MacArthur Blvd & 96th Av,37.7512143,-122.1596397,NA
54100,MacArthur Blvd & 98th Av,37.7497688,-122.158684,NA
55457,MacArthur Blvd & 98th Av,37.7500028,-122.159045,NA
55676,MacArthur Blvd & 99th Av,37.7472956,-122.1570581,NA
58485,MacArthur Blvd & 99th Av,37.7470841,-122.1571436,NA
55868,MacArthur Blvd & Adams St,37.8159379,-122.252311,NA
59916,MacArthur Blvd & Adell Ct,37.8008203,-122.2191185,NA
59211,MacArthur Blvd & Alma Av,37.8056052,-122.2375196,NA
53500,MacArthur Blvd & Alma Av (Oakland High School),37.8057224,-122.2374622,NA
55699,MacArthur Blvd & Athol Av,37.8070742,-122.2413059,NA
58285,MacArthur Blvd & Athol Av,37.8070077,-122.2415296,NA
57885,MacArthur Blvd & Beaumont Av,37.800482,-122.229193,NA
58008,MacArthur Blvd & Boston Av,37.7995473,-122.2126577,NA
54115,MacArthur Blvd & Boston Av,37.7994776,-122.2129303,NA
54410,MacArthur Blvd & Byron Av,37.7454072,-122.1555507,NA
51755,MacArthur Blvd & Camden St (Seminary Av Jctn),37.7758189,-122.1851458,NA
55950,MacArthur Blvd & Canon Av,37.8010159,-122.2184272,NA
56800,MacArthur Blvd & Castlemont High School,37.7595325,-122.1628973,NA
51151,MacArthur Blvd & Castlemont High School,37.7600931,-122.1629026,NA
56611,MacArthur Blvd & Coolidge Av,37.7986413,-122.208473,NA
55772,MacArthur Blvd & Coolidge Av (Bret Harte Junior H),37.7984726,-122.2090008,NA
55774,MacArthur Blvd & E.C. Reems Ct,37.7612923,-122.1635678,NA
59322,MacArthur Blvd & Enos Av,37.7852089,-122.1899331,NA
55000,MacArthur Blvd & Fruitvale Av,37.800546,-122.2166217,NA
51195,MacArthur Blvd & Grand Av,37.8102363,-122.2490962,NA
53088,MacArthur Blvd & Green Acre Rd,37.7856205,-122.1919659,NA
55510,MacArthur Blvd & High St,37.7872553,-122.1946289,NA
54505,MacArthur Blvd & Laguna Av,37.7991358,-122.2110808,NA
51322,MacArthur Blvd & Laguna Av,37.7989478,-122.2108971,NA
55576,MacArthur Blvd & Lakeshore Av,37.8097063,-122.2475278,NA
51125,MacArthur Blvd & Laurel Av,37.7960988,-122.2031567,NA
53346,MacArthur Blvd & Laurel Av,37.7961622,-122.2035093,NA
58581,MacArthur Blvd & Maple Av,37.7973929,-122.2051347,NA
56400,MacArthur Blvd & Maple Av,37.7974063,-122.204773,NA
57677,MacArthur Blvd & Maybelle Av,37.7885988,-122.1960667,NA
55574,MacArthur Blvd & Park Blvd,37.804059,-122.2341336,NA
58358,MacArthur Blvd & Parker Av,37.7661185,-122.1679897,NA
50556,MacArthur Blvd & Parker Av,37.7659797,-122.1676233,NA
58877,MacArthur Blvd & Patterson Av,37.791104,-122.1981113,NA
52277,MacArthur Blvd & Richard's Gate (Mills College),37.7832322,-122.1880184,NA
56669,MacArthur Blvd & Randolph Av,37.8008657,-122.2247996,NA
50566,MacArthur Blvd & Ritchie St,37.7646021,-122.1664292,NA
58582,MacArthur Blvd & Ritchie St,37.7647174,-122.1667726,NA
54422,MacArthur Blvd & Seminary Av,37.7763545,-122.183609,NA
51411,MacArthur Blvd & Sheffield Av (Altenheim Rtrmt.),37.8002012,-122.2212807,NA
50405,MacArthur Blvd & Sheffield Av,37.7999909,-122.220904,NA
54479,MacArthur Blvd & Van Buren Av,37.8113115,-122.2505476,NA
51552,MacArthur Blvd & Vernon St,37.8172206,-122.2529215,NA
54497,MacArthur Blvd & Warner Av,37.7483965,-122.1579942,NA
57748,MacArthur Blvd & Wesley Av,37.8085834,-122.2444525,NA
53349,MacArthur Blvd & Woodruff Av,37.8003542,-122.2228555,NA
55710,MacArthur Blvd & Woodruff Av,37.800474,-122.2227313,NA
52470,801 Mandana Blvd,37.8116736,-122.2329127,NA
52587,804 Mandana Blvd,37.8117949,-122.2328591,NA
52740,Mandana Blvd & Ardmore Av,37.8131616,-122.2263996,NA
53473,Mandana Blvd & Ardmore Av,37.8130701,-122.2263523,NA
53475,Mandana Blvd & Calmar Av,37.8104037,-122.2395922,NA
53587,Mandana Blvd & Calmar Av,37.8105271,-122.239408,NA
53740,Mandana Blvd & Carlston Av,37.8120864,-122.2297826,NA
56475,Mandana Blvd & Carlston Av,37.8122931,-122.2296255,NA
59926,Mandana Blvd & Lake Shore Av,37.8113862,-122.2417253,NA
57140,Mandana Blvd & Paloma Av,37.8108421,-122.2347568,NA
57240,Mandana Blvd & Paloma Av,37.8109745,-122.234874,NA
58385,Market St & 21st St,37.8130078,-122.2790989,NA
50330,Market St & 26th St (Mc Clymonds High School),37.8176592,-122.2776215,NA
55158,Market St & 33rd St,37.8238348,-122.2755419,NA
55052,Market St & 33rd St,37.8240968,-122.2756927,NA
58508,Market St & 35th St,37.8255711,-122.2753918,NA
59984,Market St & 36th St,37.8262125,-122.2749186,NA
52722,Market St & 40th St,37.830808,-122.2739932,NA
56477,Market St & 40th St,37.8308855,-122.2737854,NA
51104,Market St & 45th St,37.8343412,-122.2729097,NA
58118,Market St & 55th St,37.8391376,-122.2737954,NA
57558,Market St & 55th St,37.8389985,-122.2739766,NA
53737,Market St & 59th St,37.8440902,-122.2749085,NA
59090,Market St & 59th St,37.8435226,-122.2750257,NA
50668,Market St & 62nd St,37.8463869,-122.276739,NA
51553,Market St & 62nd St,37.8462916,-122.2769605,NA
51599,Market St & Arlington Av,37.84241,-122.2747704,NA
58528,Market St & Arlington Av,37.8422335,-122.274463,NA
55014,Market St & San Pablo Av,37.819829,-122.2766228,NA
56811,Marlow Dr & Revere Av,37.7358715,-122.1385853,NA
58557,Martin Luther King Jr Way & 22nd St,37.8116084,-122.2730404,NA
51559,Martin Luther King Jr Way & 25th St,37.8151654,-122.2719937,NA
56060,Martin Luther King Jr Way & 25th St,37.8151374,-122.2722292,NA
55435,Martin Luther King Jr Way & 27th St,37.8168451,-122.2715824,NA
55275,Martin Luther King Jr Way & 27th St,37.817325,-122.2716801,NA
55059,Martin Luther King Jr Way & 29th St,37.8188407,-122.2712958,NA
54225,Martin Luther King Jr Way & 29th St,37.8190084,-122.2710461,NA
59935,Martin Luther King Jr Way & 31st St,37.8207247,-122.2708187,NA
58583,Martin Luther King Jr Way & 31st St,37.8204576,-122.270677,NA
56006,Martin Luther King Jr Way & 34th St,37.8235057,-122.2701103,NA
52121,Martin Luther King Jr Way & 34th St,37.8232531,-122.2699776,NA
52114,Martin Luther King Jr Way & 36th St,37.825,-122.269719,NA
58411,Martin Luther King Jr Way & 36th St,37.8248867,-122.2695258,NA
55977,Martin Luther King Jr Way & 40th St,37.830128,-122.268252,NA
50774,Martin Luther King Jr Way & 42nd St,37.8313493,-122.2679342,NA
52214,Martin Luther King Jr Way & 42nd St,37.8316289,-122.2680733,NA
56601,Martin Luther King Jr Way & 44th St,37.8327259,-122.2677993,NA
55017,Martin Luther King Jr Way & 44th St,37.8327699,-122.2675778,NA
55124,Martin Luther King Jr Way & 47th St,37.8347941,-122.2672963,NA
51168,Martin Luther King Jr Way & 47th St,37.8349901,-122.2670383,NA
52422,Martin Luther King Jr Way & 52nd St (Childrens H),37.8373093,-122.2688813,NA
55898,Martin Luther King Jr Way & 53rd St,37.8377859,-122.268686,NA
53773,Martin Luther King Jr Way & 55th St,37.8394133,-122.2698357,NA
52425,Martin Luther King Jr Way & 59th St,37.8441858,-122.2704036,NA
56156,Martin Luther King Jr Way & 59th St,37.8439824,-122.2707689,NA
54565,Martin Luther King Jr Way & 61st St,37.8457629,-122.2711699,NA
55127,Martin Luther King Jr Way & 61st St,37.8459751,-122.2707709,NA
55341,Martin Luther King Jr Way & Aileen St,37.8414569,-122.2702677,NA
55342,Martin Luther King Jr Way & Aileen St,37.8415925,-122.2698523,NA
58538,Martin Luther King Jr Way & Arlington Av,37.8425467,-122.2705092,NA
59495,Martin Luther King Jr Way & Arlington Av,37.8426443,-122.2700862,NA
55650,Martin Luther King Jr Way & W Grand Av,37.8122338,-122.2729802,NA
57177,Martin Luther King Jr Way & W Grand Av,37.8127617,-122.2726055,NA
58685,Martin Luther King Jr Way & W MacArthur Blvd,37.8269068,-122.2690517,NA
55745,Martin Luther King Jr Way & W MacArthur Blvd,37.8269083,-122.2692624,NA
53666,Medau Pl & Moraga Av,37.8269503,-122.2109815,NA
55997,Montana St & Fruitvale Av,37.7986588,-122.2166467,NA
56256,Moraga Av & La Salle Av,37.8265557,-122.2107103,NA
55095,Moraga Av & La Salle Av,37.8262906,-122.2107184,NA
53224,Moraga Av & Medau Pl (Montclair Park),37.8277843,-122.2117738,NA
54418,Moraga Av & Recreation Center,37.8294558,-122.2132217,NA
54428,Moraga Av & Thornhill Dr,37.8315522,-122.215093,NA
59457,1475 Mountain Blvd,37.8351668,-122.2167204,NA
59470,1500 Mountain Blvd,37.835101,-122.216486,NA
59798,Mountain Blvd & Cabot Dr,37.8304802,-122.2119735,NA
54481,Mountain Blvd & Colton Blvd,37.8293679,-122.2110207,NA
56623,Mountain Blvd & Florence Ter,37.8363116,-122.217622,NA
56793,Mountain Blvd & Florence Ter,37.8365583,-122.2177068,NA
59590,Mountain Blvd & Golf Links Rd,37.7537668,-122.1498746,NA
52170,Mountain Blvd & Golf Links Rd,37.7543426,-122.1498654,NA
51186,Redwood Rd & Mountain Blvd (Lincoln Square),37.7978924,-122.1837505,NA
59936,Mountain Blvd & Sequoyah Rd,37.7602403,-122.1477616,NA
59961,Mountain Blvd & Sequoyah Rd,37.7603161,-122.1476877,NA
56955,Mountain Blvd & Snake Rd,37.8243123,-122.2091287,NA
51668,Mountain Blvd & Snake Rd,37.8243502,-122.2089127,NA
50805,Mountain Blvd & Thornhill Dr,37.8324052,-122.2142028,NA
54483,Oak St & 10th St,37.7985332,-122.264361,NA
54999,Oak St & 8th St (Lake Merritt BART),37.7970989,-122.2652403,NA
52760,Oakland Av & 29th St,37.8157989,-122.2581464,NA
53576,Oakland Av & Bayo Vista Av,37.8206008,-122.2504405,NA
56671,Oakland Av & MacArthur Blvd,37.8190458,-122.2535234,NA
53237,Oakland Av & Monte Vista Av,37.821168,-122.2485353,NA
59550,Oakland Av & Monte Vista Av,37.8212856,-122.248707,NA
53270,Oakland Av & Moss Av,37.81994,-122.2521455,NA
53732,Oakland Av & Pearl St,37.8175338,-122.2555951,NA
57065,Oakland Av & Perkinsway Path,37.816391,-122.2572903,NA
58865,4135 Park Blvd,37.8067796,-122.223924,NA
56672,Park Blvd & 7th Av,37.8022723,-122.2418417,NA
59963,Park Blvd & 8th Av,37.8026515,-122.2390159,NA
57277,Park Blvd & Chatham Rd,37.8046967,-122.2329865,NA
56673,Park Blvd & Chatham Rd,37.804375,-122.2331295,NA
53800,Park Blvd & Cleveland St,37.8027076,-122.2396301,NA
53760,Park Blvd & Dolores Av,37.8100851,-122.2169713,NA
55388,4th Av & E 18th St,37.7993583,-122.2505413,NA
55155,4th Av & E 18th St,37.7993304,-122.2509295,NA
54775,Park Blvd & E 28th St,37.8032321,-122.2366696,NA
56507,Park Blvd & E 28th St,37.8029846,-122.2374329,NA
53513,Park Blvd & E 33rd St,37.8033356,-122.2357293,NA
56517,Park Blvd & E 33rd St,37.8032083,-122.2354108,NA
54002,Park Blvd & E 38th St,37.8043961,-122.2295938,NA
59939,Park Blvd & Elsinore Walk,37.8101955,-122.2172136,NA
55443,Park Blvd & Emerson Way,37.804607,-122.2297715,NA
51136,Park Blvd & Everett Av,37.8086549,-122.2190052,NA
57665,Park Blvd & Everett Av,37.8087468,-122.2193315,NA
51774,Park Blvd & Glen Park Rd,37.8060529,-122.2250043,NA
56679,Park Blvd & Glenfield Av,37.8072577,-122.2223786,NA
56527,Park Blvd & Greenwood Av,37.8046317,-122.2280474,NA
58998,Park Blvd & Hampel St,37.8062031,-122.2251609,NA
57030,Park Blvd & Hollywood Av,37.8115925,-122.2153297,NA
57433,Park Blvd & Ivy Dr,37.8013882,-122.2461582,NA
55237,Park Blvd & Kingsley St,37.8046534,-122.2312885,NA
54003,Park Blvd & Leimert Blvd,37.8130585,-122.2140223,NA
55592,Park Blvd & MacArthur Blvd (Oakland High School),37.8037081,-122.2343113,NA
54995,Park Blvd & MacArthur Blvd (Oakland High School),37.8038451,-122.2338301,NA
57060,Park Blvd & Montclair Av,37.8017636,-122.243851,NA
58181,Park Blvd & Montclair Av,37.8019415,-122.2437496,NA
57100,Park Blvd & Newton Av,37.8005368,-122.2482494,NA
51581,Park Blvd & Newton Av,37.8003154,-122.248497,NA
56455,Park Blvd & Spruce St,37.8024234,-122.2419129,NA
59889,Park Blvd & Van Dyke Av,37.801738,-122.2452256,NA
53600,Park Blvd & Wellington St,37.8076542,-122.2220791,NA
57090,Park Blvd & Zion Lutheran Church & School,37.818615200000004,-122.2099138,NA
51139,Park Blvd & Zion Lutheran Church & School,37.8187705,-122.2101426,NA
54088,Peralta St & 8th St,37.8071768,-122.297191,NA
58466,Peralta St & 9th St,37.8084046,-122.2962253,NA
55345,Piedmont Av & 41st St,37.8261885,-122.2528686,NA
54006,Piedmont Av & Brandon St,37.8297616,-122.2478788,NA
54009,Piedmont Av & Echo Av,37.8288667,-122.2490456,NA
54188,Piedmont Av & Glenwood Av,37.8283405,-122.2500385,NA
51336,Piedmont Av & Glenwood Av,37.82813,-122.2500226,NA
56356,Piedmont Av & John St,37.8290986,-122.2489896,NA
55607,Piedmont Av & Pleasant Valley Av,37.8300723,-122.2477083,NA
51616,Piedmont Av & Ridgeway Av,37.8276,-122.2509807,NA
56573,Pleasant Valley Av & Montgomery St,37.8318294,-122.2490697,NA
57250,Pleasant Valley Av & Montgomery St,37.8315723,-122.2491244,NA
56833,Redwood Rd & Aliso Av,37.7989698,-122.1870831,NA
52208,Redwood Rd & Aliso Av,37.7986293,-122.1863388,NA
57521,Redwood Rd & Atlas Av,37.7987808,-122.1883801,NA
56579,Redwood Rd & Church Of Nazarane,37.7942487,-122.177591,NA
53688,Redwood Rd & Jordan Rd,37.7990683,-122.1916759,NA
52334,Redwood Rd & Monterey Blvd,37.7990672,-122.1897794,NA
57520,Redwood Rd & Monterey Blvd,37.7988517,-122.1901704,NA
56550,Redwood Rd & Mountain Blvd (Lincoln Square),37.7982427,-122.1840113,NA
55405,Redwood Rd & Sereno Cir,37.7946284,-122.1763497,NA
57530,Redwood Rd & Terrabella Way (West Jctn),37.7961731,-122.1814235,NA
56880,Redwood Rd & Terrabella Way (West Jctn),37.7964415,-122.1816794,NA
52268,San Leandro St & 66th Av,37.7564178,-122.2004726,NA
55349,San Leandro St & 66th Av,37.7567818,-122.2005066,NA
55210,San Leandro St & 77th Av,37.7512535,-122.1943912,NA
57965,San Leandro St & 81st Av,37.7500065,-122.1924084,NA
52281,San Leandro St & 81st Av,37.749542,-122.192249,NA
55577,San Leandro St & Coliseum BART,37.7535392,-122.1968671,NA
55663,San Leandro St & Coliseum BART,37.7534161,-122.1967269,NA
56777,San Leandro St & Coliseum BART,37.7536556,-122.1970134,NA
59499,San Pablo Av & 25th St,37.8152818,-122.2746678,NA
51156,San Pablo Av & 28th St,37.8183907,-122.2756759,NA
50660,San Pablo Av & 34th St,37.8247867,-122.2780093,NA
59951,San Pablo Av & 34th St,37.8251313,-122.2778437,NA
55785,San Pablo Av & 36th St,37.826555,-122.278826,NA
55646,San Pablo Av & 53rd St,37.8373787,-122.2820668,NA
57133,San Pablo Av & 54th St,37.8376074,-122.281852,NA
58499,San Pablo Av & 56th St,37.839126,-122.28235,NA
58810,San Pablo Av & 56th St,37.8389056,-122.2825494,NA
54288,San Pablo Av & 62nd St,37.8448611,-122.2842188,NA
56956,San Pablo Av & 62nd St,37.8447886,-122.2844548,NA
52226,San Pablo Av & 64th St,37.8465442,-122.2850235,NA
54119,San Pablo Av & 65th St,37.8481456,-122.2855433,NA
52283,San Pablo Av & 66th St,37.8487457,-122.2854534,NA
55110,San Pablo Av & Alcatraz Av,37.8472126,-122.2849571,NA
56966,San Pablo Av & Brockhurst St,37.8234826,-122.2773183,NA
50508,San Pablo Av & Market St,37.8205317,-122.2766491,NA
55707,San Pablo Av & Milton St,37.8169815,-122.2754822,NA
55547,San Pablo Av & Stanford Av,37.8404772,-122.2830466,NA
52227,San Pablo Av & W Grand Av,37.8130485,-122.2739678,NA
55660,San Pablo Av & W Grand Av,37.8130613,-122.2742373,NA
59952,San Pablo Av & West St,37.815354,-122.2749891,NA
55617,Santa Clara Av & Crescent St,37.8145974,-122.2487098,NA
58477,Santa Clara Av & Elwood Av,37.8159912,-122.2492832,NA
51911,Santa Clara Av & Oakland Av,37.8190294,-122.2532693,NA
55634,Santa Clara Av & Valle Vista Av,37.8137136,-122.2482759,NA
57377,Santa Clara Av & Vernon St,37.8175891,-122.2507847,NA
58890,School St & Curran Av,37.7935683,-122.210023,NA
51919,School St & Curran Av,37.7936726,-122.2099802,NA
55627,School St & Laurel Av,37.792669,-122.2079991,NA
59088,School St & Laurel Av,37.7926353,-122.2076454,NA
55604,Seminary Av & Bancroft Av,37.7707277,-122.191454,NA
55637,Seminary Av & Bromley Av,37.7671384,-122.1965662,NA
55614,Seminary Av & Bromley Av,37.7674202,-122.1963755,NA
55717,Seminary Av & Camden St (MacArthur Blvd),37.775283,-122.185413,NA
58655,Seminary Av & Camden St (MacArthur Blvd),37.7752956,-122.1855965,NA
